restaurant_id,restaurant_name,owner_name,city_id,cuisine_type,opening_time,closing_time,average_rating,total_reviews,commission_rate,is_active
3075,Pathak-Bhasin Restaurant,Bhavini Kumar,36,Punjabi,09:00:00,22:00:00,4.1,3449,29.07,0
3076,Bansal-Sastry Restaurant,Mahika Hegde,41,Pizza,09:00:00,23:30:00,3.0,3276,16.72,0
3077,"Mohan, Gulati and Kar Restaurant",Hemangini Anand,4,Biryani,10:00:00,22:00:00,3.4,2186,21.4,0
3078,Puri-Ganesh Restaurant,Ranveer Dayal,4,South Indian,08:00:00,23:30:00,3.5,1194,21.87,0
3079,Rajan and Sons Restaurant,Jacob Chakrabarti,6,Punjabi,10:00:00,22:00:00,3.4,1061,23.52,1
3080,Din-Kumer Restaurant,Nirja Devan,5,Pizza,08:00:00,22:00:00,3.1,2186,29.2,1
3081,"Oza, Nagi and Lata Restaurant",Harrison Varma,1,Biryani,10:00:00,23:00:00,3.9,2683,18.37,1
3082,"Baral, Walla and Tailor Restaurant",Nikita Divan,20,Burger,10:00:00,22:00:00,4.9,2522,24.83,0
3083,"Khatri, Mukhopadhyay and Chad Restaurant",Adya Kannan,29,Burger,08:00:00,23:30:00,3.6,226,16.61,0
3084,Nigam and Sons Restaurant,Baghyawati Sharma,22,Italian,08:00:00,23:00:00,4.0,1699,29.46,1
3085,Pau Ltd Restaurant,Janya Wali,32,Desserts,08:00:00,23:00:00,3.5,4593,29.42,0
3086,Kar and Sons Restaurant,Samaksh Banerjee,32,Burger,10:00:00,22:00:00,3.3,2623,26.35,0
3087,"Khosla, Brahmbhatt and Brar Restaurant",Xalak Ravi,30,Gujarati,08:00:00,23:00:00,3.9,51,22.64,1
3088,Prakash Ltd Restaurant,Kala Sibal,46,Cafe,09:00:00,23:00:00,4.9,3298,29.29,0
3089,"Ramakrishnan, Luthra and Tata Restaurant",Sudiksha Ratti,18,South Indian,10:00:00,23:00:00,4.8,3368,27.78,1
3090,"Loyal, Nayak and Iyengar Restaurant",Wriddhish Sarkar,33,Desserts,09:00:00,23:30:00,3.6,3846,27.45,0
3091,Sodhi-Madan Restaurant,Libni Thakkar,38,North Indian,10:00:00,22:00:00,3.7,319,21.19,0
3092,Bhatt-Sankar Restaurant,Avni Date,33,Fast Food,10:00:00,23:30:00,4.0,2488,29.6,0
3093,Goel LLC Restaurant,Kala Bains,16,Pizza,09:00:00,22:00:00,3.6,2536,25.89,1
3094,"Anand, Natarajan and Mohan Restaurant",Harita Goyal,36,Chinese,08:00:00,22:00:00,3.2,3565,27.65,1
3095,Dhar-Naidu Restaurant,Lakshmi Ranganathan,11,Pizza,09:00:00,23:30:00,4.6,160,29.55,1
3096,Sekhon-Gopal Restaurant,Wriddhish Arya,19,Gujarati,08:00:00,22:00:00,3.2,4059,26.61,0
3097,Majumdar-Deshpande Restaurant,Jhalak Dani,34,Chinese,09:00:00,22:00:00,3.0,3534,18.5,0
3098,Golla-Rajan Restaurant,Bhavika Ben,22,Gujarati,10:00:00,23:00:00,4.0,4138,27.09,0
3099,"Lanka, Hayre and Kota Restaurant",Ojasvi Dada,34,Mughlai,09:00:00,23:30:00,4.6,4417,15.35,1
3100,Nadig-More Restaurant,Daksh Sethi,26,Fast Food,08:00:00,23:00:00,4.7,845,29.89,0
3101,"Sachar, Kannan and Shankar Restaurant",Hemang Badami,6,Chinese,09:00:00,23:00:00,3.4,2305,16.23,0
3102,Walla Ltd Restaurant,Warhi Wali,16,Desserts,08:00:00,22:00:00,4.4,437,19.66,1
3103,Ganesh-Dhar Restaurant,Fariq Pillay,1,Desserts,08:00:00,23:00:00,3.3,4158,20.78,0
3104,"Sekhon, Chanda and Mand Restaurant",Naksh Kadakia,13,Chinese,08:00:00,23:30:00,3.4,4891,21.7,0
3105,Mammen-Goda Restaurant,Yashasvi Sharma,6,South Indian,09:00:00,22:00:00,4.9,1739,19.47,1
3106,Loke-Tara Restaurant,Isaiah Tank,8,Italian,08:00:00,23:30:00,4.0,830,23.85,1
3107,Gade Ltd Restaurant,Nirja Om,49,Gujarati,10:00:00,23:00:00,3.1,879,28.27,1
3108,"Divan, Kapadia and Saxena Restaurant",Sneha Deo,10,Cafe,09:00:00,23:30:00,4.4,437,25.83,1
3109,"Sani, Ratta and Naik Restaurant",Raghav Hayer,7,Maharashtrian,10:00:00,23:00:00,4.7,3842,27.32,1
3110,Aggarwal-Choudhury Restaurant,David Batra,24,Street Food,08:00:00,23:30:00,3.2,1707,29.37,1
3111,"Parikh, Dua and Sarna Restaurant",Aryan Pillai,15,Pizza,10:00:00,22:00:00,4.4,205,22.09,0
3112,Venkataraman-Bath Restaurant,Aryan Doshi,36,Mughlai,10:00:00,23:00:00,4.0,48,22.08,1
3113,Gokhale-Dave Restaurant,Dayamai Grewal,39,Cafe,08:00:00,23:30:00,3.5,937,29.18,0
3114,Sheth-Hayer Restaurant,Pavani Bala,28,North Indian,10:00:00,23:30:00,4.0,3870,29.64,0
3115,"Mitra, Karan and Dasgupta Restaurant",Mitali Wadhwa,9,Street Food,08:00:00,23:30:00,4.2,4837,24.51,1
3116,"Chadha, Talwar and Gala Restaurant",Rushil Dara,17,Biryani,09:00:00,22:00:00,4.1,3994,20.08,0
3117,Radhakrishnan PLC Restaurant,Indali Dube,3,Biryani,09:00:00,23:30:00,4.7,77,17.73,1
3118,"Raman, Goda and Bala Restaurant",Vedhika Koshy,36,North Indian,10:00:00,23:30:00,4.4,3021,26.77,1
3119,Datta-Prakash Restaurant,Tanay Keer,33,North Indian,08:00:00,22:00:00,4.3,2421,17.91,0
3120,Gara and Sons Restaurant,Utkarsh Gupta,14,Street Food,09:00:00,22:00:00,3.3,1015,20.86,0
3121,"Ghosh, Agarwal and Mani Restaurant",Urvi Kapadia,25,Maharashtrian,10:00:00,23:00:00,4.1,3754,18.89,1
3122,Kar-Dayal Restaurant,Pallavi Sane,2,Burger,09:00:00,23:30:00,4.4,563,21.55,0
3123,Tripathi LLC Restaurant,Upasna Ranganathan,16,Maharashtrian,09:00:00,23:30:00,4.5,1183,16.34,0
3124,Bawa PLC Restaurant,Chakradev Vaidya,48,South Indian,09:00:00,23:00:00,4.6,3201,16.09,1
3125,Ramachandran PLC Restaurant,Jai Tiwari,1,Italian,08:00:00,23:00:00,3.1,4301,26.5,0
3126,Iyengar Group Restaurant,Hardik Atwal,19,Desserts,08:00:00,23:30:00,4.5,941,24.3,0
3127,Dash-Dugal Restaurant,Harish Pandya,37,Chinese,09:00:00,23:30:00,4.7,4143,15.99,0
3128,"Kapadia, Goswami and Chakraborty Restaurant",Radhika Lala,1,Fast Food,08:00:00,23:30:00,3.9,631,27.21,1
3129,"Kuruvilla, Rau and Sridhar Restaurant",Ekta Savant,15,North Indian,08:00:00,22:00:00,3.7,603,20.66,1
3130,Deep-Dhillon Restaurant,Tarak Dua,49,Cafe,10:00:00,23:30:00,5.0,2402,21.06,0
3131,Edwin Ltd Restaurant,Hitesh Master,15,Gujarati,10:00:00,23:00:00,3.5,4525,16.36,0
3132,Dube-Pal Restaurant,Qarin Gokhale,21,North Indian,08:00:00,23:00:00,4.8,3465,18.89,0
3133,"Pandya, Ravel and Bhandari Restaurant",Qadim Nazareth,32,Mughlai,10:00:00,23:00:00,4.7,1021,19.8,0
3134,Prabhu Ltd Restaurant,Lopa Kibe,36,Pizza,09:00:00,23:30:00,4.5,930,17.05,0
3135,"Srinivas, Konda and Bhavsar Restaurant",Christopher Magar,29,Street Food,09:00:00,23:00:00,4.6,1117,18.51,1
3136,Swamy-Majumdar Restaurant,Warinder Ahuja,49,Maharashtrian,09:00:00,23:30:00,3.2,2987,18.89,1
3137,Murty-Karnik Restaurant,Jairaj Naik,41,North Indian,10:00:00,23:30:00,3.9,1880,26.02,0
3138,Arya Ltd Restaurant,Thomas Rajan,10,Fast Food,09:00:00,23:00:00,4.5,3049,26.58,1
3139,Rattan Ltd Restaurant,Yashoda Mangat,50,Biryani,09:00:00,22:00:00,3.1,549,21.62,0
3140,"Rastogi, Karnik and Solanki Restaurant",Libni Bhatnagar,30,Italian,08:00:00,23:30:00,3.9,2982,20.76,1
3141,Malhotra-Soni Restaurant,Janaki Nagar,49,Gujarati,09:00:00,23:30:00,5.0,1903,22.22,0
3142,Bora-Ghosh Restaurant,Jyoti Chadha,14,South Indian,09:00:00,23:00:00,3.6,1889,22.95,0
3143,Loyal-Bora Restaurant,Hema Narayan,29,Fast Food,08:00:00,23:00:00,4.0,2676,25.59,0
3144,Magar-Badal Restaurant,Keya Kakar,25,North Indian,08:00:00,23:30:00,3.3,2146,26.56,1
3145,"Nagi, Seshadri and Taneja Restaurant",Qasim Bhasin,44,Mughlai,09:00:00,22:00:00,4.8,1543,23.33,1
3146,Acharya-Devan Restaurant,Zehaan Ganguly,3,Biryani,09:00:00,23:00:00,3.5,104,21.68,1
3147,Dutt-Aurora Restaurant,Watika Char,44,Italian,08:00:00,23:00:00,4.9,1711,29.15,0
3148,Chakraborty and Sons Restaurant,Ethan Jaggi,47,Mughlai,09:00:00,23:00:00,3.8,1153,20.37,0
3149,"Kohli, Sani and Raval Restaurant",Sudiksha Ravi,14,Street Food,10:00:00,23:00:00,4.4,3912,24.11,1
3150,Virk Group Restaurant,Ethan Gala,43,Punjabi,08:00:00,23:00:00,4.0,4307,29.9,0
3151,Swaminathan-Sule Restaurant,Fariq Goyal,12,North Indian,10:00:00,23:00:00,4.6,1947,18.9,1
3152,Sarma Ltd Restaurant,Ayaan Sharma,2,Gujarati,10:00:00,23:30:00,4.5,3905,18.0,1
3153,Wali-Warrior Restaurant,Osha Pandey,48,South Indian,09:00:00,23:30:00,4.7,3534,29.27,0
3154,Johal Ltd Restaurant,Samaksh D’Alia,21,Italian,10:00:00,23:30:00,4.5,3390,21.75,1
3155,"Chand, Raja and Narasimhan Restaurant",Raghav Balasubramanian,33,Maharashtrian,09:00:00,23:00:00,4.4,2840,18.82,1
3156,"Natt, Gopal and Kaul Restaurant",Maanav Bath,5,Maharashtrian,10:00:00,22:00:00,3.5,4336,18.9,0
3157,Dara PLC Restaurant,Indira Bajwa,31,Italian,09:00:00,23:30:00,4.7,3750,25.93,0
3158,Sunder-Radhakrishnan Restaurant,Barkha Shan,4,Punjabi,08:00:00,22:00:00,4.9,1226,22.23,0
3159,Srinivasan-Amble Restaurant,Aarav Dey,49,South Indian,09:00:00,23:00:00,4.3,4034,21.39,0
3160,Shetty-Randhawa Restaurant,Dayamai Saran,32,South Indian,09:00:00,22:00:00,3.1,2432,17.36,1
3161,Rattan-Mishra Restaurant,Shivani More,8,Fast Food,09:00:00,23:30:00,3.8,4553,18.49,1
3162,Saini and Sons Restaurant,Idika Sandhu,12,South Indian,09:00:00,23:30:00,3.0,4808,27.85,0
3163,"Bandi, Kurian and Narayanan Restaurant",Arin Ray,12,North Indian,08:00:00,23:30:00,3.8,4678,26.92,0
3164,Pandit LLC Restaurant,Upma Issac,7,Street Food,09:00:00,22:00:00,4.4,2220,22.43,0
3165,Raju LLC Restaurant,Quincy Shetty,4,Burger,10:00:00,22:00:00,4.7,3711,21.97,0
3166,Brar-Choudhary Restaurant,Laksh Rai,14,Cafe,08:00:00,23:00:00,4.8,3670,28.31,0
3167,Nagi and Sons Restaurant,Kamala Shukla,22,Gujarati,08:00:00,22:00:00,3.6,1644,18.13,1
3168,"Anand, Gola and Pillai Restaurant",Imaran Edwin,30,Chinese,09:00:00,23:00:00,3.8,1853,27.79,1
3169,"Dyal, Shere and Sachdev Restaurant",Pooja Mistry,11,Maharashtrian,09:00:00,23:00:00,3.9,1999,28.74,0
3170,Brar LLC Restaurant,Gautami Ramaswamy,35,Italian,10:00:00,22:00:00,4.5,2683,18.9,0
3171,Manda-Sachdev Restaurant,Yug Misra,23,Maharashtrian,10:00:00,23:30:00,4.6,4525,19.88,0
3172,Lala-Master Restaurant,Damyanti Kurian,48,Maharashtrian,08:00:00,22:00:00,3.9,1314,29.87,1
3173,Mody PLC Restaurant,Meghana Konda,12,Mughlai,08:00:00,22:00:00,4.8,985,27.33,0
3174,"Kibe, Kuruvilla and Majumdar Restaurant",Bhavani Kara,23,Gujarati,08:00:00,23:00:00,4.9,4633,27.26,0
3175,"Madan, Rout and Lalla Restaurant",Onveer Dhingra,9,Desserts,09:00:00,23:30:00,3.8,3256,24.69,0
3176,Batta PLC Restaurant,Xiti Salvi,30,Desserts,08:00:00,23:30:00,4.3,2935,29.66,1
3177,Sood Ltd Restaurant,Anamika Chaudhry,17,Maharashtrian,10:00:00,23:30:00,4.2,211,21.79,0
3178,Dugar Inc Restaurant,Sanaya Dayal,33,Desserts,10:00:00,23:00:00,3.6,42,21.28,1
3179,Ghose Inc Restaurant,Caleb Srinivas,24,Cafe,09:00:00,22:00:00,3.3,4489,15.15,0
3180,Mitra-Venkataraman Restaurant,Reyansh Mangat,37,Desserts,08:00:00,23:30:00,3.1,1545,26.57,1
3181,"Sachar, Prabhakar and Nayar Restaurant",Kevin Dass,50,Desserts,09:00:00,22:00:00,4.2,2309,18.89,0
3182,Konda Inc Restaurant,Chasmum Mall,38,Italian,08:00:00,22:00:00,3.7,1596,18.71,0
3183,"Sant, Modi and Raj Restaurant",Manbir Kapoor,1,Chinese,08:00:00,23:00:00,3.1,1281,27.14,1
3184,"Bhagat, Bala and Dhaliwal Restaurant",Hredhaan Deshpande,23,Desserts,08:00:00,22:00:00,4.2,1873,29.84,1
3185,Jani Ltd Restaurant,Gauri Ramaswamy,22,Cafe,10:00:00,23:30:00,4.8,1871,27.83,1
3186,Wadhwa-Ramanathan Restaurant,Ganga Nazareth,45,Cafe,08:00:00,23:30:00,3.4,2031,17.89,0
3187,"Sinha, Agate and Sani Restaurant",Tejas Biswas,19,Desserts,08:00:00,23:00:00,4.8,4870,21.4,0
3188,Patel-Misra Restaurant,Aashi Narang,35,North Indian,09:00:00,23:30:00,4.5,4430,30.0,0
3189,Rama-Kant Restaurant,Elijah Kapoor,8,Chinese,09:00:00,23:00:00,3.2,4769,15.86,1
3190,"Prabhakar, Bava and Jayaraman Restaurant",Qadim Halder,49,Maharashtrian,09:00:00,23:00:00,4.8,4944,24.22,0
3191,Dugar-Deshmukh Restaurant,Yuvraj Hayer,8,Chinese,08:00:00,23:00:00,3.8,636,22.22,1
3192,Shankar-Master Restaurant,Alka Ray,38,Pizza,09:00:00,22:00:00,3.1,141,20.76,1
3193,Chokshi Inc Restaurant,Vincent Seshadri,42,South Indian,10:00:00,22:00:00,4.8,2820,24.33,0
3194,"Sagar, Thaman and Randhawa Restaurant",Bachittar Murthy,38,Chinese,08:00:00,23:00:00,3.9,1896,16.5,1
3195,"Dhaliwal, Mand and Raj Restaurant",Michael Chakraborty,15,Punjabi,09:00:00,22:00:00,4.9,2265,22.1,0
3196,"Sur, Sarma and Mangal Restaurant",Udyati Lall,43,Desserts,10:00:00,23:30:00,4.8,2083,20.75,0
3197,Barad LLC Restaurant,Eiravati Bhardwaj,45,North Indian,10:00:00,23:00:00,3.2,1892,15.4,0
3198,Kari PLC Restaurant,Champak Gade,43,Punjabi,10:00:00,23:00:00,3.6,1145,19.06,0
3199,Mand Group Restaurant,Hamsini Golla,11,Punjabi,08:00:00,22:00:00,3.7,1906,27.9,1
3200,Nayar-Dutta Restaurant,Sai Deol,1,Pizza,08:00:00,23:00:00,3.4,1163,16.51,0
3201,"Dua, Kaur and Andra Restaurant",Amol Desai,20,Italian,10:00:00,22:00:00,4.0,3637,22.28,1
3202,Rattan-Chokshi Restaurant,Samarth Anne,41,Chinese,09:00:00,23:00:00,4.2,1059,20.62,1
3203,Bains and Sons Restaurant,Zehaan Rege,9,Chinese,08:00:00,23:30:00,4.1,2103,24.42,1
3204,Sastry-Bir Restaurant,Priya Shan,45,Street Food,10:00:00,22:00:00,4.2,80,19.54,1
3205,Anne-Sarma Restaurant,Lucky Sridhar,32,North Indian,09:00:00,23:00:00,4.3,4726,17.97,0
3206,"Palan, Murty and Krish Restaurant",Oscar Mall,16,Cafe,08:00:00,23:30:00,4.2,4592,21.45,0
3207,"Prabhakar, Kade and Bhalla Restaurant",Oscar Kashyap,23,Desserts,10:00:00,22:00:00,3.3,3847,25.75,1
3208,"Kuruvilla, Sura and Garde Restaurant",Ayush Kalita,28,Fast Food,08:00:00,23:30:00,3.7,4144,26.78,1
3209,Deep-Batra Restaurant,Chaman Shanker,48,Mughlai,10:00:00,22:00:00,4.7,4455,17.58,1
3210,Babu Inc Restaurant,Nicholas Gade,45,Burger,10:00:00,23:00:00,3.3,1428,15.27,1
3211,"Deo, Master and Ben Restaurant",Dalbir Sarna,26,Biryani,08:00:00,23:30:00,4.2,1398,20.44,0
3212,"Sachdev, Lad and Shere Restaurant",Vamakshi Tandon,50,Gujarati,09:00:00,23:30:00,3.7,4817,20.88,0
3213,Lad-Sachdev Restaurant,Qadim Lalla,12,Chinese,09:00:00,22:00:00,4.5,4388,17.75,1
3214,Raju LLC Restaurant,Ridhi Dube,11,Cafe,09:00:00,23:00:00,3.3,3388,17.83,1
3215,"Singh, Divan and Nori Restaurant",Pranit Dugal,12,Gujarati,08:00:00,22:00:00,4.7,1408,26.89,0
3216,Baria-Oza Restaurant,Meera Walla,18,South Indian,09:00:00,23:30:00,4.1,4886,15.17,0
3217,Kumar-Tripathi Restaurant,Yug Sunder,39,Punjabi,10:00:00,23:00:00,3.8,3652,15.6,1
3218,Guha Group Restaurant,Quincy Chaudhry,26,North Indian,09:00:00,23:00:00,4.7,451,29.44,1
3219,Chad Inc Restaurant,Jagdish Wali,28,Italian,08:00:00,22:00:00,4.0,2355,24.71,0
3220,Varghese-Barman Restaurant,Hiral Sagar,46,Italian,10:00:00,22:00:00,3.1,711,23.62,0
3221,"Bedi, Borah and Sha Restaurant",Vedhika Manne,24,Cafe,08:00:00,23:30:00,4.2,1121,17.4,1
3222,"Banik, Kar and Dora Restaurant",Hemang Krishnamurthy,6,South Indian,10:00:00,22:00:00,3.8,67,25.42,1
3223,"Pant, Gokhale and Nadkarni Restaurant",Wakeeta Chaudry,2,Street Food,10:00:00,22:00:00,3.9,325,19.81,1
3224,Gill and Sons Restaurant,Lipika Kumar,26,South Indian,10:00:00,23:30:00,3.8,469,22.11,1
3225,Kannan PLC Restaurant,Qabil Gade,9,Burger,09:00:00,22:00:00,4.4,2919,15.15,1
3226,Patel LLC Restaurant,Maanas Chowdhury,15,Biryani,08:00:00,22:00:00,3.5,758,21.67,1
3227,Goda-Puri Restaurant,Abha Raja,43,Chinese,08:00:00,23:30:00,3.2,1643,26.8,0
3228,Hayer Ltd Restaurant,Rohan Jain,1,Gujarati,10:00:00,23:00:00,3.6,783,29.47,1
3229,Menon-Mittal Restaurant,Andrew Mody,9,Italian,10:00:00,22:00:00,3.8,2281,28.5,1
3230,"Venkataraman, Tata and Trivedi Restaurant",Advik Madan,8,Street Food,10:00:00,22:00:00,3.9,3820,22.05,1
3231,Bail-Ganesan Restaurant,Kavya Purohit,34,Pizza,09:00:00,23:00:00,4.8,279,21.33,0
3232,"Palla, Bora and Munshi Restaurant",Sara Taneja,17,Maharashtrian,09:00:00,22:00:00,4.2,388,27.28,1
3233,Gopal-Ranganathan Restaurant,Shaurya Dutta,5,Biryani,09:00:00,23:00:00,3.2,4529,21.62,0
3234,"Nadig, Sachdeva and Kaul Restaurant",Qasim Sethi,32,Maharashtrian,10:00:00,23:30:00,3.4,2475,25.46,0
3235,Som-Nagar Restaurant,Nathaniel Parmer,11,Fast Food,10:00:00,22:00:00,3.9,2204,26.57,0
3236,"Dube, Badal and Sahota Restaurant",Mohini Palla,50,Biryani,08:00:00,22:00:00,3.5,3529,26.71,0
3237,"Chacko, Dhar and Desai Restaurant",Jyoti Dugar,33,Desserts,09:00:00,23:30:00,3.5,4691,26.41,0
3238,Mangal Inc Restaurant,Ekantika Roy,11,Pizza,09:00:00,23:30:00,3.7,1866,20.68,0
3239,Basak and Sons Restaurant,Diya Ratti,27,Mughlai,10:00:00,22:00:00,3.6,3850,17.59,1
3240,Sarin and Sons Restaurant,Mitesh Rege,47,Punjabi,09:00:00,22:00:00,4.3,46,23.93,0
3241,Minhas Ltd Restaurant,Brijesh Sankar,33,Desserts,09:00:00,23:30:00,4.8,3966,26.13,1
3242,Borra-Nayak Restaurant,Yoshita Bala,12,South Indian,09:00:00,23:30:00,3.6,2651,26.7,0
3243,"Nori, Chatterjee and Hayer Restaurant",Hredhaan Kapoor,3,Maharashtrian,08:00:00,23:00:00,4.1,2165,25.08,0
3244,"Yohannan, Baria and Bassi Restaurant",Udarsh Dugar,20,Biryani,10:00:00,23:30:00,3.8,788,19.4,1
3245,Chacko and Sons Restaurant,Girindra Ghose,33,Street Food,10:00:00,23:00:00,3.6,3764,15.77,1
3246,Pradhan Ltd Restaurant,Yasti Chowdhury,6,Mughlai,09:00:00,23:30:00,4.9,2898,28.18,1
3247,"Pradhan, Yohannan and Dube Restaurant",Omisha Wason,27,Desserts,09:00:00,22:00:00,4.4,3196,26.33,1
3248,Ratti-Misra Restaurant,Hemang Choudhary,36,Street Food,08:00:00,23:00:00,4.3,733,22.79,0
3249,"Narain, Lala and Yogi Restaurant",Lopa More,4,Chinese,09:00:00,23:00:00,4.8,1387,23.65,0
3250,Deol-Acharya Restaurant,Lipika Goel,1,Cafe,10:00:00,23:00:00,3.7,3742,24.75,1
3251,"Thakkar, Tank and Sathe Restaurant",Yash Murthy,2,Fast Food,08:00:00,23:00:00,3.8,3529,15.5,0
3252,"Narang, Rama and Ratti Restaurant",Mohini Mukhopadhyay,15,Punjabi,08:00:00,23:00:00,3.5,3500,23.88,0
3253,"Dani, Saran and Dayal Restaurant",Chaman Gole,14,North Indian,09:00:00,23:00:00,4.3,1748,15.33,1
3254,Dhaliwal Ltd Restaurant,Maanav Gola,31,Punjabi,08:00:00,23:30:00,4.9,1519,26.02,1
3255,Hans and Sons Restaurant,Dalaja Bhatt,27,Street Food,09:00:00,23:30:00,4.3,685,24.21,1
3256,Mane and Sons Restaurant,Teerth Chowdhury,33,Gujarati,10:00:00,23:00:00,3.7,4135,26.4,0
3257,Sunder-Vaidya Restaurant,Gautam Sinha,25,Biryani,08:00:00,23:30:00,3.8,2515,25.2,0
3258,"Sekhon, Dube and Ray Restaurant",Gopal Dyal,45,Mughlai,10:00:00,23:30:00,4.7,4146,26.34,1
3259,"Issac, Choudhry and Bahri Restaurant",Theodore Sankaran,2,Punjabi,09:00:00,23:30:00,3.6,199,27.66,1
3260,Rout-Bail Restaurant,Aarnav Bhatia,37,Chinese,08:00:00,22:00:00,4.4,500,18.94,1
3261,Pall and Sons Restaurant,Gayathri Hari,49,Punjabi,08:00:00,23:30:00,4.7,3647,15.45,1
3262,"Randhawa, Gulati and Char Restaurant",Ekanta Batra,14,Chinese,08:00:00,22:00:00,3.8,1354,23.67,0
3263,Gola-Madan Restaurant,Wahab Agarwal,31,Italian,10:00:00,23:30:00,3.4,4189,27.59,0
3264,Edwin-Sahni Restaurant,David Bhasin,44,Maharashtrian,10:00:00,22:00:00,4.0,4622,17.31,1
3265,Rao-Walla Restaurant,Nihal Shankar,50,Italian,08:00:00,23:00:00,3.2,69,23.01,1
3266,Kohli-Karan Restaurant,Samuel Thaker,40,Fast Food,08:00:00,23:00:00,4.2,1312,15.45,0
3267,"Rajan, Jani and Kala Restaurant",Nikita Chacko,6,Gujarati,08:00:00,23:00:00,3.6,4947,25.38,0
3268,"Nayar, Comar and Rau Restaurant",Mitali Sha,19,Pizza,10:00:00,23:30:00,5.0,3703,15.4,1
3269,Kota Group Restaurant,Ikbal Acharya,39,Chinese,08:00:00,23:30:00,3.7,4432,21.59,0
3270,Gupta and Sons Restaurant,Sai Kara,24,Fast Food,10:00:00,23:30:00,3.3,2244,18.48,1
3271,"Dua, Chaudhary and Zachariah Restaurant",Ikshita Grover,43,Cafe,08:00:00,22:00:00,4.4,637,21.99,0
3272,Bhatnagar-Wadhwa Restaurant,Eshana Bahri,27,Biryani,10:00:00,22:00:00,3.8,3107,29.31,1
3273,Subramaniam-Tailor Restaurant,Girish Bassi,43,Italian,10:00:00,22:00:00,3.7,4342,23.7,0
3274,Prabhakar-Ganesh Restaurant,Harish Lata,7,Burger,10:00:00,23:00:00,4.8,4778,28.82,0
3275,Borde PLC Restaurant,Unni Saxena,42,Mughlai,08:00:00,23:00:00,3.0,3696,26.62,0
3276,Dada-Sharma Restaurant,Indira Saini,31,North Indian,10:00:00,22:00:00,3.8,2464,15.64,0
3277,"Walla, Koshy and Mistry Restaurant",Widisha Gokhale,14,North Indian,10:00:00,23:30:00,4.1,4260,24.61,0
3278,"Badal, Dora and Raman Restaurant",Jyoti Rastogi,30,Chinese,09:00:00,22:00:00,4.1,4940,29.19,0
3279,"Rajagopalan, Garde and Pandya Restaurant",Lakshit Naik,42,Desserts,09:00:00,23:00:00,4.7,2692,26.28,0
3280,Jayaraman-Morar Restaurant,Hemal Nanda,43,Desserts,08:00:00,23:00:00,3.3,4178,24.9,1
3281,Mahajan Ltd Restaurant,Aditya Saxena,37,Chinese,10:00:00,23:30:00,3.9,2277,16.33,1
3282,"Misra, Deshpande and Bajaj Restaurant",Amrita Soman,35,North Indian,09:00:00,23:30:00,4.4,4933,28.27,1
3283,Sabharwal Group Restaurant,Dev Sarma,8,Chinese,09:00:00,23:00:00,3.8,147,23.36,0
3284,"Randhawa, Sundaram and Bains Restaurant",Tanvi Mohanty,2,Italian,10:00:00,22:00:00,3.9,1455,29.91,1
3285,"Tank, Kumer and Pandey Restaurant",Nidra Majumdar,13,Gujarati,09:00:00,23:00:00,3.5,2691,27.05,1
3286,Upadhyay and Sons Restaurant,Isaiah Roy,41,Gujarati,08:00:00,23:30:00,3.5,4295,25.21,1
3287,Kibe-Mani Restaurant,Zilmil Oza,1,South Indian,08:00:00,22:00:00,4.5,2438,27.16,0
3288,Rastogi Ltd Restaurant,Lajita Master,20,Chinese,10:00:00,23:00:00,3.4,4907,15.28,0
3289,"Walla, Bala and Lanka Restaurant",Diya Anne,10,Italian,09:00:00,23:00:00,3.5,1516,23.27,1
3290,"Ganesan, Varma and Ramesh Restaurant",Eta Garg,37,Biryani,09:00:00,23:30:00,3.1,3106,24.74,1
3291,Balay and Sons Restaurant,Liam Shanker,1,Chinese,09:00:00,22:00:00,3.8,1109,27.67,1
3292,Ranganathan Group Restaurant,Darsh Badami,3,Pizza,09:00:00,22:00:00,4.4,3500,18.84,0
3293,"Gola, Madan and Warrior Restaurant",Jagrati Venkatesh,45,Mughlai,09:00:00,23:00:00,4.6,2300,25.2,0
3294,Kant Inc Restaurant,Benjamin Narayan,26,Desserts,10:00:00,23:00:00,4.7,4198,23.2,0
3295,Mody-Zachariah Restaurant,Urvi Lala,23,Desserts,10:00:00,23:30:00,3.9,4102,18.73,1
3296,"Cherian, Palan and Sagar Restaurant",Akshay Dixit,18,Punjabi,09:00:00,23:00:00,3.3,1638,29.41,0
3297,Prabhakar-Arya Restaurant,Aadi Kala,28,North Indian,09:00:00,23:00:00,4.6,4970,26.63,1
3298,Pai Ltd Restaurant,Neha Chaudry,19,Maharashtrian,08:00:00,22:00:00,3.7,2562,23.5,1
3299,"Parekh, Jani and Badal Restaurant",Lila Master,43,Street Food,08:00:00,22:00:00,4.5,2121,17.79,1
3300,Lal PLC Restaurant,Raksha Menon,12,Chinese,09:00:00,23:30:00,4.2,110,20.76,1
3301,Sen-Ben Restaurant,Anirudh Dani,5,Biryani,10:00:00,23:30:00,3.8,1569,28.39,1
3302,"Sodhi, Edwin and Sachdeva Restaurant",Azaan Chowdhury,40,Maharashtrian,10:00:00,23:30:00,4.6,4836,28.72,0
3303,"Jani, Sane and Pradhan Restaurant",Champak Kashyap,14,Pizza,10:00:00,23:30:00,4.0,3295,23.34,1
